Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,LandContour,LotConfig,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,SalePrice
927,60,RL,93.0,11999,Reg,NridgHt,Lvl,Inside,Norm,1Fam,2Story,8,5,2003,2004,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,285000
928,60,RL,,9900,Reg,NWAmes,Lvl,Inside,Feedr,1Fam,2Story,7,5,1968,1968,MetalSd,MetalSd,BrkFace,342.0,TA,TA,CBlock,176000
929,20,RL,,11838,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,8,5,2001,2001,VinylSd,VinylSd,,0.0,Gd,TA,PConc,236500
930,60,RL,,13006,IR1,Gilbert,Lvl,Corner,Norm,1Fam,2Story,7,5,1997,1997,HdBoard,HdBoard,BrkFace,285.0,TA,TA,PConc,222000
931,20,RL,73.0,8925,IR1,Timber,HLS,Inside,Norm,1Fam,1Story,8,5,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,201000
932,20,RL,70.0,9100,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,6,1965,1965,VinylSd,VinylSd,,0.0,TA,TA,CBlock,117500
933,20,RL,84.0,11670,IR1,Somerst,Lvl,Corner,RRNn,1Fam,1Story,9,5,2006,2006,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,320000
934,20,RL,63.0,8487,Reg,CollgCr,Lvl,FR2,Norm,1Fam,1Story,7,5,2004,2004,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,190000
935,20,RL,313.0,27650,IR2,NAmes,HLS,Inside,PosA,1Fam,1Story,7,7,1960,2007,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,242000
936,30,RL,52.0,5825,IR1,BrkSide,Lvl,Inside,Norm,1Fam,1Story,4,5,1926,1953,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,79900
937,20,RL,67.0,10083,Reg,SawyerW,Lvl,Inside,Norm,1Fam,1Story,7,5,2003,2003,VinylSd,VinylSd,,,Gd,TA,PConc,184900
938,60,RL,75.0,9675,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,7,5,2005,2005,VinylSd,VinylSd,,0.0,Gd,TA,PConc,253000
939,60,RL,73.0,8760,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,239799
940,70,RL,,24090,Reg,ClearCr,Lvl,Inside,Norm,1Fam,2Story,7,7,1940,1950,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,244400
941,90,RL,55.0,12640,IR1,Mitchel,Lvl,Inside,Norm,Duplex,1Story,6,5,1976,1976,Plywood,Plywood,,0.0,TA,TA,CBlock,150900
942,60,RL,,8755,IR1,Gilbert,Lvl,FR2,RRNn,1Fam,2Story,7,5,1999,1999,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,214000
943,90,RL,42.0,7711,IR1,Edwards,Lvl,Inside,Norm,Duplex,1Story,4,3,1977,1977,MetalSd,MetalSd,,0.0,TA,TA,PConc,150000
944,90,RL,100.0,25000,Reg,Mitchel,Low,Inside,Norm,Duplex,1Story,5,4,1967,1967,HdBoard,Plywood,,0.0,TA,TA,CBlock,143000
945,20,RL,,14375,IR1,Timber,Lvl,CulDSac,Norm,1Fam,SLvl,6,6,1958,1958,HdBoard,HdBoard,BrkFace,541.0,TA,TA,CBlock,137500
946,50,RM,98.0,8820,Reg,OldTown,Lvl,Corner,Norm,1Fam,1.5Fin,5,6,1890,1996,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,124900
947,80,RL,70.0,8163,Reg,NAmes,Lvl,Inside,Norm,1Fam,SLvl,5,6,1959,1959,HdBoard,HdBoard,BrkFace,128.0,TA,Gd,CBlock,143000
948,20,RL,85.0,14536,Reg,Timber,Lvl,Inside,Norm,1Fam,1Story,8,5,2002,2003,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,270000
949,60,RL,65.0,14006,IR1,CollgCr,Lvl,Inside,Norm,1Fam,2Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,192500
950,20,RL,78.0,9360,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,6,7,1972,2006,Plywood,Plywood,,0.0,TA,TA,CBlock,197500
951,20,RL,60.0,7200,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,8,1950,2002,VinylSd,VinylSd,,0.0,TA,TA,CBlock,129000
952,20,RH,60.0,7800,Reg,SawyerW,Lvl,Corner,Norm,1Fam,1Story,5,5,1965,1965,VinylSd,VinylSd,,0.0,TA,TA,CBlock,119900
953,85,RL,60.0,7200,Reg,CollgCr,Lvl,Inside,Norm,1Fam,SFoyer,5,8,1972,2003,WdShing,HdBoard,,0.0,TA,Gd,CBlock,133900
954,60,RL,,11075,IR1,Mitchel,Lvl,Inside,Norm,1Fam,2Story,5,4,1969,1969,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,172000
955,90,RL,35.0,9400,IR1,Edwards,Lvl,CulDSac,Norm,Duplex,SFoyer,6,5,1975,1975,WdShing,Plywood,BrkFace,250.0,TA,TA,CBlock,127500
956,90,RH,82.0,7136,IR1,Crawfor,HLS,Inside,Norm,Duplex,2Story,6,6,1946,1950,MetalSd,MetalSd,BrkFace,423.0,TA,TA,CBlock,145000
957,160,RM,24.0,1300,Reg,Blueste,Lvl,Inside,Norm,TwnhsE,2Story,6,6,1980,1980,MetalSd,MetalSd,,0.0,TA,TA,CBlock,124000
958,20,RL,70.0,7420,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1Story,5,5,1962,1962,MetalSd,MetalSd,,0.0,TA,TA,CBlock,132000
959,20,RL,65.0,8450,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2003,2003,VinylSd,VinylSd,,0.0,Gd,TA,PConc,185000
960,160,FV,24.0,2572,Reg,Somerst,Lvl,FR2,Norm,Twnhs,2Story,7,5,1999,1999,MetalSd,MetalSd,,0.0,Gd,TA,PConc,155000
961,20,RL,50.0,7207,IR1,BrkSide,Lvl,Inside,Norm,1Fam,1Story,5,7,1958,2008,Wd Sdng,Plywood,,0.0,TA,Gd,CBlock,116500
962,60,RL,,12227,IR1,NWAmes,Lvl,Corner,PosN,1Fam,2Story,6,7,1977,1995,HdBoard,HdBoard,BrkFace,424.0,TA,Gd,CBlock,272000
963,160,RL,24.0,2308,Reg,NPkVill,Lvl,Corner,Norm,TwnhsE,2Story,6,6,1976,1976,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,155000
964,20,RL,122.0,11923,IR1,CollgCr,Lvl,Corner,Norm,1Fam,1Story,9,5,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,239000
965,60,RL,80.0,11316,Reg,Timber,Lvl,Corner,Norm,1Fam,2Story,7,5,2002,2003,VinylSd,VinylSd,BrkFace,44.0,Gd,TA,PConc,214900
966,60,RL,65.0,10237,Reg,Gilbert,Lvl,Inside,RRAn,1Fam,2Story,6,5,2005,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,178900
967,50,RL,130.0,9600,IR1,Crawfor,HLS,Inside,Norm,1Fam,1.5Fin,5,7,1940,1950,MetalSd,MetalSd,,0.0,Gd,Gd,BrkTil,160000
968,20,RL,,7390,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,7,1955,1955,Wd Sdng,Wd Sdng,BrkFace,151.0,TA,TA,CBlock,135000
969,50,RM,50.0,5925,Reg,OldTown,Lvl,Inside,Norm,1Fam,1.5Fin,3,6,1910,1950,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,37900
970,190,RL,75.0,10382,Reg,NAmes,Lvl,Inside,Norm,2fmCon,SLvl,6,5,1958,1958,HdBoard,HdBoard,BrkFace,105.0,TA,Fa,CBlock,140000
971,50,RL,60.0,10800,Reg,NAmes,Lvl,Inside,Norm,1Fam,1.5Fin,4,4,1949,1950,AsbShng,AsbShng,,0.0,TA,TA,CBlock,135000
972,160,RL,36.0,2268,Reg,NridgHt,Lvl,Inside,Norm,Twnhs,2Story,7,5,2003,2004,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,173000
973,120,RL,55.0,7892,Reg,SawyerW,Lvl,Inside,Norm,TwnhsE,1Story,6,5,1979,1979,Plywood,Plywood,,0.0,TA,TA,CBlock,99500
974,20,FV,95.0,11639,Reg,Somerst,Lvl,Corner,Norm,1Fam,1Story,7,5,2007,2008,CemntBd,CmentBd,,,Gd,TA,PConc,182000
975,70,RL,60.0,11414,IR1,BrkSide,Lvl,Corner,RRAn,1Fam,2Story,7,8,1910,1993,HdBoard,HdBoard,,0.0,TA,Gd,BrkTil,167500
976,160,FV,,2651,Reg,Somerst,Lvl,FR2,Norm,Twnhs,2Story,7,5,2000,2000,MetalSd,MetalSd,,0.0,Gd,TA,PConc,165000
977,30,RL,51.0,5900,IR1,BrkSide,Bnk,Inside,Norm,1Fam,1Story,4,7,1923,1958,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,85500
978,120,FV,35.0,4274,IR1,Somerst,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2006,2007,VinylSd,VinylSd,,,Gd,TA,PConc,199900
979,20,RL,68.0,9450,Reg,Edwards,Bnk,Inside,Norm,1Fam,1Story,4,5,1954,1954,MetalSd,MetalSd,,0.0,TA,TA,CBlock,110000
980,20,RL,80.0,8816,Reg,Sawyer,Lvl,Corner,Feedr,1Fam,1Story,5,6,1963,1963,VinylSd,VinylSd,,0.0,TA,TA,PConc,139000
981,85,RL,,12122,IR1,NAmes,Lvl,Corner,Norm,1Fam,SFoyer,7,9,1961,2007,CemntBd,CmentBd,Stone,210.0,Ex,TA,CBlock,178400
982,60,RL,98.0,12203,IR1,NoRidge,Lvl,Corner,Norm,1Fam,2Story,8,5,1998,1999,VinylSd,VinylSd,BrkFace,975.0,Gd,TA,PConc,336000
983,20,RL,43.0,3182,Reg,Blmngtn,Lvl,Inside,Norm,1Fam,1Story,7,5,2007,2007,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,159895
984,60,RL,,11250,Reg,CollgCr,Lvl,Corner,Norm,1Fam,2Story,8,5,2002,2002,CemntBd,CmentBd,,0.0,Gd,TA,PConc,255900
985,90,RL,75.0,10125,Reg,Mitchel,Lvl,Inside,Norm,Duplex,1.5Fin,5,5,1977,1977,Plywood,Plywood,,0.0,TA,TA,CBlock,126000
986,190,RL,68.0,10880,Reg,Edwards,Lvl,Inside,Norm,2fmCon,1Story,5,5,1950,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,125000
987,50,RM,59.0,5310,Reg,OldTown,Lvl,Corner,Feedr,1Fam,1.5Fin,6,8,1910,2003,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,117000
988,20,RL,83.0,10159,IR1,NridgHt,Lvl,Inside,Norm,1Fam,1Story,9,5,2009,2010,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,395192
989,60,RL,,12046,IR1,NWAmes,Lvl,Inside,Norm,1Fam,2Story,6,6,1976,1976,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,195000
990,60,FV,65.0,8125,Reg,Somerst,Lvl,Inside,Norm,1Fam,2Story,7,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,197000
991,60,RL,82.0,9452,Reg,NoRidge,Lvl,Inside,Norm,1Fam,2Story,8,5,1997,1998,VinylSd,VinylSd,BrkFace,423.0,Gd,TA,PConc,348000
992,70,RM,121.0,17671,Reg,OldTown,Lvl,Corner,Artery,1Fam,2Story,8,9,1882,1986,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,168000
993,60,RL,80.0,9760,Reg,NAmes,Lvl,Inside,Norm,1Fam,2Story,6,8,1964,1993,Wd Sdng,Wd Sdng,BrkFace,340.0,TA,TA,CBlock,187000
994,60,RL,68.0,8846,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,6,5,2005,2006,VinylSd,VinylSd,,0.0,TA,TA,PConc,173900
995,20,RL,96.0,12456,Reg,NridgHt,Lvl,FR2,Norm,1Fam,1Story,10,5,2006,2007,CemntBd,CmentBd,Stone,230.0,Ex,TA,PConc,337500
996,50,RL,51.0,4712,IR1,BrkSide,Lvl,Inside,Feedr,1Fam,1.5Fin,4,7,1946,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,121600
997,20,RL,,10659,IR1,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,6,1961,1961,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,136500
998,20,RL,,11717,IR1,NWAmes,Lvl,Inside,PosA,1Fam,1Story,6,6,1970,1970,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,185000
999,30,RM,60.0,9786,Reg,IDOTRR,Lvl,Inside,Norm,1Fam,1Story,3,4,1922,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,91000
1000,20,RL,64.0,6762,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2006,2006,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,206000
1001,20,RL,74.0,10206,Reg,Edwards,Lvl,Corner,Norm,1Fam,1Story,3,3,1952,1952,BrkComm,Brk Cmn,,0.0,TA,TA,Slab,82000
1002,30,RL,60.0,5400,Reg,OldTown,Lvl,Corner,Norm,1Fam,1Story,5,6,1920,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,86000
1003,20,RL,75.0,11957,IR1,Somerst,Lvl,Inside,RRAn,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,53.0,Gd,TA,PConc,232000
1004,90,RL,,11500,IR1,NWAmes,Lvl,Corner,Feedr,Duplex,1Story,5,6,1976,1976,VinylSd,VinylSd,BrkFace,164.0,TA,TA,CBlock,136905
1005,120,RL,43.0,3182,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,181000
1006,80,RL,65.0,8385,Reg,CollgCr,Lvl,Inside,Norm,1Fam,SLvl,5,8,1977,1977,HdBoard,HdBoard,BrkFace,220.0,Gd,TA,CBlock,149900
1007,20,RL,,12155,IR3,NAmes,Lvl,Inside,PosN,1Fam,1Story,6,3,1970,1970,Plywood,Plywood,,0.0,TA,TA,CBlock,163500
1008,160,RM,21.0,2217,Reg,MeadowV,Lvl,Inside,Norm,TwnhsE,2Story,4,4,1970,1970,CemntBd,CmentBd,,0.0,TA,TA,CBlock,88000
1009,20,RL,43.0,12118,IR1,Mitchel,Lvl,CulDSac,Norm,1Fam,1Story,7,5,2004,2005,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,240000
1010,50,RL,60.0,6000,Reg,SWISU,Lvl,Inside,Norm,1Fam,1.5Fin,5,5,1926,1950,Wd Sdng,Wd Sdng,,0.0,TA,Fa,BrkTil,102000
1011,50,RL,115.0,21286,Reg,Sawyer,Lvl,Inside,Norm,1Fam,1.5Fin,5,5,1948,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,135000
1012,90,RL,75.0,9825,Reg,Edwards,Lvl,Inside,Norm,Duplex,1Story,5,5,1965,1965,AsphShn,AsphShn,,0.0,TA,TA,CBlock,100000
1013,70,RL,55.0,10592,Reg,Crawfor,Lvl,Inside,Norm,1Fam,2Story,6,7,1923,1996,Wd Sdng,Wd Sdng,,0.0,TA,Gd,PConc,165000
1014,30,RM,60.0,7200,Reg,OldTown,Lvl,Inside,Norm,1Fam,1Story,5,4,1910,2006,MetalSd,Stucco,,0.0,TA,TA,BrkTil,85000
1015,20,RL,60.0,11664,Reg,NAmes,Lvl,Inside,Artery,1Fam,1Story,6,5,1948,1950,MetalSd,MetalSd,BrkFace,206.0,TA,TA,CBlock,119200
1016,60,RL,70.0,8400,Reg,NWAmes,Lvl,Inside,Norm,1Fam,2Story,8,6,2001,2001,VinylSd,VinylSd,,0.0,Gd,TA,PConc,227000
1017,20,RL,73.0,11883,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,1996,1996,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,203000
1018,120,RL,,5814,IR1,StoneBr,Lvl,CulDSac,Norm,TwnhsE,1Story,8,5,1984,1984,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,187500
1019,80,RL,,10784,IR1,Gilbert,Lvl,FR2,Norm,1Fam,SLvl,7,5,1991,1992,HdBoard,HdBoard,BrkFace,76.0,Gd,TA,PConc,160000
1020,120,RL,43.0,3013,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2005,2005,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,213490
1021,20,RL,60.0,7024,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,4,5,2005,2005,VinylSd,VinylSd,,0.0,TA,TA,PConc,176000
1022,20,RL,64.0,7406,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2006,2006,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,194000
1023,50,RM,52.0,9439,Reg,OldTown,Lvl,Inside,Norm,1Fam,1.5Fin,5,5,1930,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,87000
1024,120,RL,43.0,3182,Reg,Blmngtn,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,191000
1025,20,RL,,15498,IR1,Timber,Lvl,Corner,Norm,1Fam,1Story,8,6,1976,1976,Stone,HdBoard,,0.0,Gd,TA,CBlock,287000
1026,20,RL,70.0,7700,Reg,CollgCr,Lvl,Corner,Norm,1Fam,1Story,5,5,1972,1972,VinylSd,VinylSd,,0.0,TA,TA,CBlock,112500
1027,20,RL,73.0,9300,Reg,NAmes,Lvl,Inside,Feedr,1Fam,1Story,5,5,1960,1960,MetalSd,HdBoard,BrkFace,324.0,TA,TA,CBlock,167500
1028,20,RL,71.0,9520,IR1,Timber,HLS,Inside,Norm,1Fam,1Story,8,5,2007,2008,VinylSd,VinylSd,Stone,338.0,Gd,TA,PConc,293077
1029,50,RL,79.0,9492,Reg,NAmes,Lvl,Inside,Artery,1Fam,1.5Fin,5,5,1941,1950,WdShing,Wd Shng,,0.0,TA,TA,CBlock,105000
1030,160,RM,21.0,1680,Reg,BrDale,Lvl,Inside,Norm,Twnhs,2Story,6,7,1972,1972,HdBoard,HdBoard,BrkFace,281.0,TA,TA,CBlock,118000
1031,190,RH,,7082,Reg,SWISU,Lvl,Inside,Norm,2fmCon,2Story,5,8,1916,1995,VinylSd,VinylSd,,0.0,TA,TA,PConc,160000
1032,75,RL,102.0,15863,Reg,SWISU,Lvl,Corner,Norm,1Fam,2.5Fin,7,3,1920,1970,Wd Sdng,Plywood,,0.0,TA,TA,BrkTil,197000
1033,60,RL,,14541,IR1,NoRidge,Lvl,Corner,Norm,1Fam,2Story,8,7,1993,1993,MetalSd,MetalSd,,0.0,Gd,Gd,PConc,310000
1034,20,RL,,8125,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2002,2002,VinylSd,VinylSd,Stone,295.0,Gd,TA,PConc,230000
1035,30,RL,50.0,6305,Reg,Crawfor,Bnk,Inside,Norm,1Fam,1Story,5,7,1938,1950,MetalSd,MetalSd,,0.0,TA,Gd,PConc,119750
1036,20,RL,,11500,IR1,Edwards,Lvl,CulDSac,Norm,1Fam,1Story,4,3,1957,1957,Wd Sdng,Wd Sdng,,0.0,TA,Gd,Slab,84000
1037,20,RL,89.0,12898,IR1,Timber,HLS,Inside,Norm,1Fam,1Story,9,5,2007,2008,VinylSd,VinylSd,Stone,70.0,Gd,TA,PConc,315500
1038,60,RL,,9240,Reg,CollgCr,Lvl,Inside,Norm,1Fam,2Story,8,5,2001,2002,VinylSd,VinylSd,BrkFace,396.0,Gd,TA,PConc,287000
1039,160,RM,21.0,1533,Reg,MeadowV,Lvl,Inside,Norm,Twnhs,2Story,4,6,1970,2008,CemntBd,CmentBd,,0.0,TA,TA,CBlock,97000
1040,180,RM,21.0,1477,Reg,MeadowV,Lvl,Inside,Norm,TwnhsE,SFoyer,4,4,1970,1970,CemntBd,CmentBd,,0.0,TA,TA,CBlock,80000
1041,20,RL,88.0,13125,Reg,Sawyer,Lvl,Corner,Norm,1Fam,1Story,5,4,1957,2000,Wd Sdng,Wd Sdng,BrkCmn,67.0,TA,TA,CBlock,155000
1042,60,RL,,9130,Reg,NWAmes,Lvl,Inside,Feedr,1Fam,2Story,6,8,1966,2000,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,173000
1043,120,RL,34.0,5381,IR1,NridgHt,Lvl,Inside,Norm,Twnhs,1Story,6,5,2005,2005,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,196000
1044,60,RL,86.0,11839,Reg,SawyerW,Lvl,Inside,Norm,1Fam,2Story,7,5,1990,1990,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,262280
1045,20,RL,80.0,9600,Reg,NWAmes,Lvl,Inside,PosN,1Fam,1Story,8,5,1981,1981,BrkFace,BrkFace,,0.0,Gd,TA,PConc,278000
1046,20,RL,,13680,IR1,Edwards,Lvl,CulDSac,Norm,1Fam,1Story,3,5,1955,1955,BrkFace,Wd Sdng,,0.0,TA,TA,Slab,139600
1047,60,RL,85.0,16056,IR1,StoneBr,Lvl,Inside,Norm,1Fam,2Story,9,5,2005,2006,CemntBd,CmentBd,Stone,208.0,Gd,TA,PConc,556581
1048,20,RL,57.0,9245,IR2,CollgCr,Lvl,Inside,Norm,1Fam,1Story,5,5,1994,1995,VinylSd,VinylSd,,0.0,TA,TA,PConc,145000
1049,20,RL,100.0,21750,Reg,Mitchel,Lvl,Inside,Norm,1Fam,1Story,5,4,1960,2006,HdBoard,HdBoard,BrkFace,75.0,TA,Fa,Slab,115000
1050,20,RL,60.0,11100,Reg,Edwards,Low,Inside,Norm,1Fam,1Story,4,7,1946,2006,MetalSd,MetalSd,,0.0,TA,TA,CBlock,84900
1051,20,RL,73.0,8993,IR1,Gilbert,Lvl,Inside,Norm,1Fam,1Story,7,5,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,176485
1052,20,RL,103.0,11175,IR1,CollgCr,Lvl,Corner,Norm,1Fam,1Story,7,5,2007,2007,VinylSd,VinylSd,,0.0,Gd,TA,PConc,200141
1053,60,RL,100.0,9500,Reg,NAmes,Lvl,Corner,Artery,1Fam,2Story,6,6,1964,1978,VinylSd,VinylSd,BrkCmn,272.0,TA,TA,CBlock,165000
1054,20,RL,68.0,8562,Reg,Edwards,Lvl,Inside,Norm,1Fam,1Story,5,6,1957,2002,HdBoard,HdBoard,Stone,145.0,TA,TA,CBlock,144500
1055,60,RL,90.0,11367,Reg,CollgCr,Lvl,Corner,Norm,1Fam,2Story,8,5,2002,2002,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,255000
1056,20,RL,104.0,11361,Reg,NWAmes,Lvl,Inside,Norm,1Fam,1Story,6,5,1976,1976,Plywood,Plywood,BrkFace,160.0,TA,TA,CBlock,180000
1057,120,RL,43.0,7052,IR1,NridgHt,Lvl,Inside,Norm,TwnhsE,1Story,7,5,2005,2005,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,185850
1058,60,RL,,29959,IR2,NoRidge,Lvl,FR2,Norm,1Fam,2Story,7,6,1994,1994,HdBoard,HdBoard,,0.0,Gd,TA,PConc,248000
1059,60,RL,96.0,11308,IR1,NridgHt,Lvl,Inside,Norm,1Fam,2Story,9,5,2008,2008,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,335000
1060,50,RL,,11275,IR1,Crawfor,HLS,Corner,Norm,1Fam,1.5Fin,6,7,1932,1950,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,220000
1061,120,RL,41.0,4920,Reg,StoneBr,Lvl,Inside,Norm,TwnhsE,1Story,8,5,2001,2001,CemntBd,CmentBd,,0.0,Gd,TA,PConc,213500
1062,30,C (all),120.0,18000,Reg,IDOTRR,Low,Inside,Norm,1Fam,1Story,3,4,1935,1950,MetalSd,MetalSd,,0.0,Fa,TA,CBlock,81000
1063,190,RM,85.0,13600,Reg,OldTown,Lvl,Inside,Norm,2fmCon,2Story,5,5,1900,1950,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,90000
1064,30,RM,50.0,6000,Reg,OldTown,Lvl,Inside,Artery,1Fam,1Story,6,6,1925,1980,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,110500
1065,20,RL,,11000,IR1,NAmes,Lvl,CulDSac,Norm,1Fam,1Story,5,6,1966,1966,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,154000
1066,60,RL,80.0,14000,Reg,ClearCr,Lvl,Inside,Norm,1Fam,2Story,7,5,1996,1997,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,328000
1067,60,RL,59.0,7837,IR1,Gilbert,Lvl,Inside,Norm,1Fam,2Story,6,7,1993,1994,VinylSd,VinylSd,,0.0,Gd,TA,PConc,178000
1068,60,RL,80.0,9760,Reg,NAmes,Lvl,Inside,Norm,1Fam,2Story,6,6,1964,1964,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,167900
1069,160,RM,42.0,3964,Reg,MeadowV,Lvl,Inside,Norm,TwnhsE,2Story,6,4,1973,1973,CemntBd,CmentBd,,0.0,TA,TA,CBlock,151400
1070,45,RL,60.0,9600,Reg,NAmes,Lvl,Inside,Norm,1Fam,1.5Unf,5,7,1949,2003,MetalSd,MetalSd,,0.0,TA,TA,CBlock,135000
1071,20,RL,72.0,10152,Reg,NAmes,Lvl,Inside,Norm,1Fam,1Story,5,5,1956,1956,MetalSd,MetalSd,BrkFace,120.0,TA,TA,CBlock,135000
1072,60,RL,78.0,11700,Reg,NWAmes,Lvl,Inside,RRAn,1Fam,2Story,6,6,1968,1968,MetalSd,MetalSd,,0.0,TA,TA,CBlock,154000
1073,50,RL,50.0,7585,Reg,Edwards,Lvl,Inside,Artery,1Fam,1.5Fin,5,3,1948,1950,MetalSd,MetalSd,,0.0,TA,TA,CBlock,91500
1074,60,RL,75.0,7950,IR1,Edwards,Bnk,Corner,Norm,1Fam,2Story,6,6,1977,1977,HdBoard,Plywood,BrkFace,140.0,TA,TA,CBlock,159500
1075,20,RL,74.0,8556,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,7,5,2006,2006,VinylSd,VinylSd,,0.0,Gd,TA,PConc,194000
1076,70,RL,75.0,13125,Reg,Crawfor,Lvl,Inside,Norm,1Fam,2Story,7,6,1940,1984,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,219500
1077,50,RL,60.0,10800,Reg,OldTown,Lvl,Inside,Norm,1Fam,1.5Fin,5,8,1936,1989,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,170000
1078,20,RL,,15870,IR1,NAmes,Lvl,Corner,Norm,1Fam,1Story,5,5,1969,1969,VinylSd,Plywood,,0.0,TA,TA,CBlock,138800
1079,120,RM,37.0,4435,Reg,CollgCr,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2004,2004,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,155900
1080,20,RL,65.0,8775,Reg,CollgCr,Lvl,Inside,Norm,1Fam,1Story,5,5,1994,1994,VinylSd,VinylSd,,0.0,TA,TA,PConc,126000
